MS,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,
Predicted Signature 6 (mutation) in all,0.136857,1e-06,1e-06,0.001451,1e-06,1e-06,1e-06,1e-06,0.000371,1e-06,2e-06,1e-06,2e-06,1e-06,1e-06,2e-06,1e-06,1e-06,1e-06,0.018782,2e-06,1e-06,1e-06,1e-06,1e-06,2e-06,1e-06,1e-06,2e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.001023,3.2e-05,1e-06,1e-06,2e-06,0.004955,0.013742,1e-06,2e-06,0.000128,2.4e-05,1e-06,2e-06,1e-06,2e-06,1e-06,1e-06,1e-06,1e-06,0.079833,1e-06,1e-06,2e-06,1e-06,1e-06,2e-06,1e-06,1e-06,1e-06,0.016492,0.075356,1e-06,1e-06,0.136749,0.001507,0.002984,0.328556,0.004512,0.000199,2e-06,2e-06,0.00162,1e-06,1e-06,0.163448,2e-06,2e-06,1e-06,1e-06,0.000101,1e-06,1e-06,1e-06,1e-06,1e-06,2.5e-05,1e-06,0.002201,1e-06,1e-06,1e-06,0.008966
COSMIC Known Signature 16,0.0161,0.0097,0.0022,0.0088,0.0159,0.01,0.0022,0.0084,0.0096,0.0094,0.0036,0.0063,0.0122,0.0145,0.004,0.0157,0.0048,0.0024,0.0,0.0073,0.004,0.005,0.0028,0.008,0.0031,0.0032,0.0,0.0029,0.005,0.0064,0.0,0.0169,0.0135,0.0076,0.0035,0.0101,0.021,0.0098,0.0016,0.0211,0.0125,0.0092,0.0009,0.0116,0.0172,0.0131,0.0036,0.0193,0.0081,0.0073,0.008,0.0084,0.0054,0.0128,0.013,0.0096,0.003,0.004,0.0051,0.0033,0.0085,0.0087,0.0063,0.008,0.0717,0.0171,0.0348,0.0497,0.0146,0.0194,0.019,0.0263,0.0161,0.0099,0.0148,0.0142,0.0246,0.0183,0.0165,0.0174,0.0052,0.0042,0.0061,0.0076,0.0002,0.0082,0.0067,0.0186,0.0,0.0032,0.0008,0.0044,0.0068,0.0069,0.0049,0.0163
Predicted Signature 7 (mutation) in all,1e-06,1e-06,1e-06,1e-06,0.232459,1e-06,1e-06,1e-06,0.00049,1e-06,1.1e-05,2.2e-05,2e-06,1e-06,1e-06,2e-06,1e-06,1e-06,1e-06,0.004189,0.001899,1e-06,0.039373,1e-06,1e-06,1e-06,1e-06,1e-06,0.039054,1e-06,1e-06,1e-06,1e-06,1e-06,0.001323,7.5e-05,1e-06,1e-06,0.000108,0.079856,2e-06,0.084615,2e-06,0.000348,0.000168,1e-06,2e-06,1e-06,2e-06,1e-06,0.053646,0.08303,1e-06,1e-06,1e-06,1e-06,0.006876,1e-06,1e-06,5e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000348,3.8e-05,1.5e-05,0.006524,0.001214,0.170205,1e-06,2e-06,2.3e-05,1e-06,1e-06,0.000199,1e-06,1e-06,0.117101,0.076238,1e-06,1e-06,1e-06,0.000474,1e-06,1e-06,1e-06,1e-06
COSMIC Known Signature 8,0.036718003777,0.033245722246,0.002525311256,0.033598549516,0.03172375659,0.025505407135,0.001159624303,0.028791172971,0.023682328869,0.015821896445,0.000850913754,0.021061235802,0.027032383039,0.01808977329,0.001694875197,0.038141330868,0.008356844806,0.004306380304,0.000584415303,0.008634906912,0.006619077216,0.006077702895,0.000656033433,0.007805026957,0.003724567946,0.003046596953,0.000321212793,0.005775663598,0.004117878837,0.003799649592,2.5653018e-05,0.006247553738,0.018066687156,0.005650015029,0.019265105465,0.020805967497,0.004865810021,0.003980150431,0.008338639182,0.018843627434,0.002261262686,0.001616649187,0.0116067116,0.006284928996,0.00718066854,0.004061032938,0.00553512152,0.012209070497,0.013365082811,0.012431202077,0.014036657067,0.024109916596,0.012024217522,0.017881092423,0.016356774533,0.026247801917,0.008139178608,0.007910080318,0.009057263056,0.017812238647,0.015139996236,0.012093554606,0.00836254659,0.027653296254,0.016206510101,0.00778780282,0.009852583553,0.021829463826,0.005173842417,0.010936893768,0.005657773602,0.011120389322,0.005720778549,0.005181051502,0.005040707471,0.008488220258,0.004901072379,0.006081011299,0.001712484699,0.01000344183,0.004219719284,0.000793671329,0.006865800374,0.002939922259,0.002424050552,0.002096210616,0.006604046294,0.004866713859,0.000974578665,0.000524821555,0.006087753467,0.005427433785,0.001743221362,0.002549838329,0.006030395185,0.007223998893
Predicted Signature 8 (mutation) in all,1e-06,1e-06,1e-06,1e-06,1e-06,0.264332,1e-06,1e-06,0.000118,1e-06,2e-06,0.018021,2e-06,1e-06,1e-06,2e-06,1e-06,1e-06,1e-06,0.030779,2e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.001166,1e-06,1e-06,1e-06,0.000678,0.368437,0.000375,2e-06,1e-06,1e-06,2e-06,0.001777,2e-06,1e-06,2e-06,5.9e-05,7e-06,1e-06,2e-06,1e-06,0.004637,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,2e-06,0.007579,1e-06,2e-06,1e-06,1e-06,1e-06,1e-06,0.043191,1e-06,1e-06,1e-06,1e-06,1e-06,0.002232,0.187112,5.8e-05,0.001558,2e-06,0.000566,1e-06,1e-06,1e-06,2e-06,2e-06,0.000277,1e-06,2.6e-05,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.000113,1e-06,1e-06,0.04876,0.018059
COSMIC Known Signature 11,0.0002,0.001,0.0,0.0002,0.0007,0.0017,0.001,0.0014,0.0004,0.001,0.0,0.0006,0.0009,0.0025,0.0001,0.0004,0.0007,0.0003,0.0,0.0009,0.0,0.0002,0.0008,0.0002,0.0,0.0002,0.0,0.0,0.0001,0.0011,0.0003,0.0008,0.0225,0.1099,0.0072,0.0639,0.031,0.1518,0.0135,0.0816,0.0261,0.0975,0.009,0.0522,0.0302,0.1589,0.008,0.0954,0.0002,0.0001,0.0007,0.0003,0.0004,0.0011,0.0006,0.0004,0.0003,0.0003,0.0004,0.0001,0.0003,0.0,0.0,0.0008,0.0006,0.0015,0.0008,0.0003,0.0001,0.0004,0.0001,0.0009,0.001,0.0016,0.0019,0.0023,0.0002,0.0009,0.0007,0.0005,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0011,0.0009,0.0,0.0,0.001,0.0,0.0,0.0,0.0003,0.0003
Predicted Signature 9 (mutation) in all,1e-06,0.095481,0.004749,1e-06,0.000216,7.2e-05,1e-06,1e-06,0.009296,1e-06,0.001624,1e-06,0.000817,0.000194,1e-06,0.003565,1e-06,1e-06,1e-06,1e-06,0.000953,1e-06,1e-06,1e-06,1e-06,1e-06,0.044506,1e-06,0.000153,1e-06,1e-06,1e-06,0.045112,1e-06,0.024035,0.233184,1e-06,0.000173,0.019541,0.092667,0.000841,0.102206,0.000398,0.01069,0.006456,1e-06,2e-06,1e-06,0.00105,0.042255,1e-06,1e-06,0.030262,1e-06,1e-06,1e-06,0.002888,0.048672,1e-06,0.001711,1e-06,0.000389,1e-06,1e-06,7.4e-05,1e-06,1e-06,0.000109,1e-06,9.5e-05,1e-06,1e-06,0.007891,0.002558,0.002142,0.031443,3.4e-05,0.000923,4.7e-05,0.001296,0.002479,1e-06,1e-06,0.005507,0.000975,0.000399,1e-06,1e-06,1e-06,1e-06,1e-06,0.009089,0.03706,0.073353,0.000319,1e-06
COSMIC Known Signature 19,0.0107,0.0074,0.0005,0.0074,0.0112,0.0159,0.0018,0.0096,0.0032,0.0031,0.0,0.0072,0.0051,0.0063,0.0018,0.0087,0.0058,0.0019,0.0,0.0072,0.0002,0.0028,0.0002,0.0008,0.002,0.0,0.0,0.0,0.0005,0.0011,0.0,0.0105,0.0221,0.0203,0.0368,0.0266,0.0438,0.0753,0.0238,0.1159,0.0374,0.0614,0.0278,0.0917,0.0218,0.033,0.009,0.0267,0.0011,0.0053,0.0045,0.0033,0.0043,0.0053,0.0021,0.0022,0.0026,0.0,0.0016,0.0052,0.0039,0.0048,0.0052,0.0085,0.0145,0.0048,0.0135,0.016,0.0066,0.007,0.004,0.0053,0.0039,0.003,0.006,0.0099,0.0052,0.002,0.0057,0.0038,0.0014,0.0,0.001,0.0017,0.0,0.0011,0.0013,0.0019,0.0,0.0,0.0043,0.0025,0.0032,0.0018,0.0011,0.0013
Predicted Signature 10 (mutation) in all,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,2e-06,1e-06,2e-06,1e-06,1e-06,3.4e-05,1e-06,2e-06,1e-06,1e-06,1e-06,1e-06,2e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,4e-06,2e-06,1e-06,1e-06,0.988539,0.009081,2e-06,1e-06,2e-06,2e-06,0.000441,1e-06,2e-06,1e-06,2e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,2e-06,1e-06,1e-06,2e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,2e-06,2e-06,2e-06,3e-06,0.000109,1e-06,0.001493,2e-06,2e-06,1e-06,1e-06,2e-06,1e-06,1e-06,0.00019,1e-06,1e-06,1e-06,1e-06,2e-06,1e-06,1e-06,1e-06,1e-06
COSMIC Known Signature 1,0.011098326166,0.009149340734,0.001490070468,0.006233885236,0.006595870109,0.007342367815,0.00089284037,0.007186581642,0.008232603989,0.00575802141,0.000616335232,0.004459080311,0.012250063666,0.011162229329,0.002275495686,0.015259102491,0.001801068369,0.00258090852,0.000592548022,0.002963986287,0.001284983446,0.000702134818,0.000506289594,0.001381542722,0.000602122711,0.002393352209,2.48534e-07,0.000890080731,0.001874853199,0.002067418791,0.000304897004,0.00315157446,0.029514532745,0.014322747041,0.171646931305,0.012623763151,0.020896446965,0.01850170477,0.095577217268,0.017113307642,0.024943814154,0.027161494035,0.103570762296,0.017689854381,0.014492099634,0.017680775357,0.076002221712,0.013761704021,0.004021520333,0.002371144163,0.002810909959,0.008360909345,0.001182587416,0.001903166857,0.00148796063,0.002179344412,0.000689289439,0.000552409528,0.001200228847,0.002107136837,0.005600155423,0.00199907926,0.001090065693,0.003981022761,0.01391577303,0.0062749606,0.010137636154,0.009256316389,0.004176674882,0.005252593331,0.00701322531,0.006713813119,0.011247835116,0.006999724257,0.004977592617,0.010667406133,0.008073616351,0.004857381178,0.008325454207,0.006257105605,0.001587636423,0.001784091288,0.001385830552,0.003158539312,0.000302691186,0.00209850244,0.0015995485,0.002758537619,9.9045003e-05,0.000202365646,0.001188353185,0.000800723342,0.001397553749,0.001291736985,0.00203107688,0.00403012816
