MS,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,
Predicted Signature 6 (mutation) in all,2.2e-05,0.000188,4e-06,5e-06,4.2e-05,7e-06,7e-06,7e-06,0.001123,4e-06,3e-06,3e-06,0.000173,9e-06,0.000177,0.00086,3e-06,0.000582,3e-06,4e-06,0.000666,3e-06,3e-06,0.000656,2.3e-05,4e-06,2e-06,3e-06,1e-06,4e-06,2e-06,0.001078,0.001206,0.000241,0.000277,0.000201,0.000279,0.000232,0.000436,0.000574,3.3e-05,0.000298,0.000132,0.000872,0.00159,0.000552,0.000377,0.000904,2.6e-05,0.000752,0.00047,0.001895,0.000785,0.009621,0.005824,0.0254,2e-06,0.002709,0.000437,0.004075,5.3e-05,0.002986,0.000338,0.005546,1.9e-05,0.002616,0.000178,0.002064,0.003852,0.04025,0.025521,0.063371,0.000455,0.007943,0.002727,0.002808,0.000341,0.012465,0.001492,0.0028,0.01185,0.025394,0.019852,0.053743,0.010046,0.041363,0.043353,0.252848,0.010234,0.02076,0.019752,0.069009,0.010576,0.039194,0.021919,0.106418
COSMIC Known Signature 17,0.001832019172,0.000342235622,1.576225e-06,0.003179664772,0.001032430218,0.000421880127,0.000297462769,3.1479429e-05,0.006535404875,0.001293803953,0.001283663378,0.003103766672,0.001824558257,0.001286518338,0.002172941968,0.005012316394,0.001661704195,0.001626898399,2.5801897e-05,0.001328507581,0.001924978751,0.000709367774,3.517869e-06,0.000953776334,0.001296324191,0.000260760911,4.377552e-06,0.001820392786,0.000392684657,0.000655602418,1.3641541e-05,0.002852380395,0.009350488403,0.004224289013,0.009229213313,0.005735961173,0.021265205902,0.003847235312,0.013176112314,0.009648025316,0.002068754725,0.000325483399,0.007511101358,0.000925697167,0.016100784572,0.016779984064,0.016272095596,0.01982741755,0.00061300245,0.001878587472,0.001087349685,0.002045493651,3.0079241e-05,0.010223747696,0.004467036232,0.031244883388,8.545689e-06,0.002573466959,0.003538822593,0.003879009961,0.000698812311,0.002579358604,2.1133639e-05,0.003883130589,0.002697314025,0.008078150072,0.004432870698,0.003140370209,0.007426999646,0.039657001207,0.028609696263,0.101869657701,1.1401335e-05,0.009657713318,0.004654129131,0.008149234601,0.001708586711,0.011074152072,0.005932002763,0.007208218396,5.3139249e-05,0.006468661271,0.003481549012,0.030926375169,9.1469787e-05,0.019814293551,0.013449837633,0.261456614079,3.9193821e-05,0.009078461515,0.004782775461,0.063497756582,0.000133410642,0.009613345245,0.004522462318,0.05804040776
Predicted Signature 7 (mutation) in all,0.004382,3.2e-05,0.00019,0.000489,0.002968,0.001075,0.002163,0.003811,0.00227,1e-06,1e-06,1e-06,0.003211,0.00489,0.000428,0.002183,0.000337,1e-06,0.000795,9.9e-05,4e-05,0.001028,0.00291,0.00164,1e-06,0.000173,0.00059,0.000408,0.0,0.001904,0.000516,0.000536,3.4e-05,0.014027,0.000606,0.002119,0.079325,0.253747,0.0685,0.130851,1.2e-05,0.017794,0.00028,0.003772,0.023859,0.193645,0.035404,0.100527,0.000103,9e-05,0.00133,0.002295,0.000952,0.000444,0.000661,0.000939,0.000643,2e-06,0.000446,3.3e-05,0.000616,0.000798,0.00103,0.002637,0.00034,0.000159,0.00041,0.000486,0.000165,2e-06,0.000192,0.002323,0.000229,5e-06,0.000243,0.001629,0.00026,0.000478,0.001794,0.001618,8e-06,0.000113,0.000724,2.1e-05,1e-06,0.000167,0.003689,0.00198,4.3e-05,1e-06,0.000407,9.2e-05,0.000366,0.001554,0.001056,0.002848
COSMIC Known Signature 11,0.0002,0.001,0.0,0.0002,0.0007,0.0017,0.001,0.0014,0.0004,0.001,0.0,0.0006,0.0009,0.0025,0.0001,0.0004,0.0007,0.0003,0.0,0.0009,0.0,0.0002,0.0008,0.0002,0.0,0.0002,0.0,0.0,0.0001,0.0011,0.0003,0.0008,0.0225,0.1099,0.0072,0.0639,0.031,0.1518,0.0135,0.0816,0.0261,0.0975,0.009,0.0522,0.0302,0.1589,0.008,0.0954,0.0002,0.0001,0.0007,0.0003,0.0004,0.0011,0.0006,0.0004,0.0003,0.0003,0.0004,0.0001,0.0003,0.0,0.0,0.0008,0.0006,0.0015,0.0008,0.0003,0.0001,0.0004,0.0001,0.0009,0.001,0.0016,0.0019,0.0023,0.0002,0.0009,0.0007,0.0005,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0011,0.0009,0.0,0.0,0.001,0.0,0.0,0.0,0.0003,0.0003
Predicted Signature 8 (mutation) in all,0.000276,6.5e-05,2e-06,4e-06,0.002091,0.000478,0.000166,4.3e-05,2.2e-05,0.00088,2e-06,3e-06,0.000182,0.006182,4e-06,0.000744,3e-06,0.000929,2e-06,4e-06,3e-06,0.000614,5e-05,0.000476,4.9e-05,0.000379,0.000352,3e-06,1e-06,6e-06,2e-06,0.000639,0.014884,0.146286,0.000803,0.140824,0.048306,0.099223,0.00758,0.097617,4e-06,0.017272,6.6e-05,0.021521,0.045413,0.143359,0.01256,0.161051,2e-06,0.000145,0.000462,5e-06,0.001673,3e-05,0.000291,0.001319,2e-06,4e-06,0.000744,5e-06,3e-06,5e-06,3e-06,4.5e-05,0.000442,0.001689,1.8e-05,0.003964,0.000868,0.001976,9e-06,0.001033,4.5e-05,0.002994,5.1e-05,0.001442,0.000319,0.001384,5.1e-05,0.001034,2e-06,0.001448,0.000779,3e-06,0.00016,6e-06,3.3e-05,4e-06,2e-06,2e-06,0.001425,4e-06,0.001265,3e-06,0.000441,0.000941
COSMIC Known Signature 11,0.0002,0.001,0.0,0.0002,0.0007,0.0017,0.001,0.0014,0.0004,0.001,0.0,0.0006,0.0009,0.0025,0.0001,0.0004,0.0007,0.0003,0.0,0.0009,0.0,0.0002,0.0008,0.0002,0.0,0.0002,0.0,0.0,0.0001,0.0011,0.0003,0.0008,0.0225,0.1099,0.0072,0.0639,0.031,0.1518,0.0135,0.0816,0.0261,0.0975,0.009,0.0522,0.0302,0.1589,0.008,0.0954,0.0002,0.0001,0.0007,0.0003,0.0004,0.0011,0.0006,0.0004,0.0003,0.0003,0.0004,0.0001,0.0003,0.0,0.0,0.0008,0.0006,0.0015,0.0008,0.0003,0.0001,0.0004,0.0001,0.0009,0.001,0.0016,0.0019,0.0023,0.0002,0.0009,0.0007,0.0005,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0011,0.0009,0.0,0.0,0.001,0.0,0.0,0.0,0.0003,0.0003
Predicted Signature 9 (mutation) in all,0.000961,0.005023,2e-06,0.002889,0.000784,0.005427,0.000725,0.009204,0.004836,0.005846,0.000419,0.004254,0.002638,0.001747,0.000513,0.00457,0.000565,3e-06,2e-06,0.002169,2e-06,2e-06,3e-06,3e-06,1e-06,2e-06,0.000273,0.001747,1e-06,2e-06,1e-06,0.000123,0.141354,0.0393,0.034111,0.051355,0.028467,0.010618,0.017806,0.023101,0.224195,0.087758,0.038462,0.150746,0.028896,0.013321,0.002714,0.01545,0.00098,6.2e-05,0.000437,0.000598,0.000107,0.002306,7e-05,0.001354,1e-06,0.000519,2e-06,0.000613,2e-06,0.000397,2e-06,7.7e-05,0.000473,0.00046,0.001678,0.000675,0.000113,0.00095,0.000569,0.000993,6e-06,0.000119,6.6e-05,0.000742,0.003696,0.01092,0.00414,0.002403,1e-06,0.000138,6.1e-05,2e-06,2e-06,4e-06,3e-06,5e-06,1e-06,2e-06,3e-06,3e-06,2e-06,0.000246,0.000208,0.001399
COSMIC Known Signature 19,0.0107,0.0074,0.0005,0.0074,0.0112,0.0159,0.0018,0.0096,0.0032,0.0031,0.0,0.0072,0.0051,0.0063,0.0018,0.0087,0.0058,0.0019,0.0,0.0072,0.0002,0.0028,0.0002,0.0008,0.002,0.0,0.0,0.0,0.0005,0.0011,0.0,0.0105,0.0221,0.0203,0.0368,0.0266,0.0438,0.0753,0.0238,0.1159,0.0374,0.0614,0.0278,0.0917,0.0218,0.033,0.009,0.0267,0.0011,0.0053,0.0045,0.0033,0.0043,0.0053,0.0021,0.0022,0.0026,0.0,0.0016,0.0052,0.0039,0.0048,0.0052,0.0085,0.0145,0.0048,0.0135,0.016,0.0066,0.007,0.004,0.0053,0.0039,0.003,0.006,0.0099,0.0052,0.002,0.0057,0.0038,0.0014,0.0,0.001,0.0017,0.0,0.0011,0.0013,0.0019,0.0,0.0,0.0043,0.0025,0.0032,0.0018,0.0011,0.0013
Predicted Signature 10 (mutation) in all,0.000175,0.000305,0.000139,0.000796,0.006891,0.000391,0.000917,5e-06,2e-06,2e-06,2e-06,2e-06,0.002323,0.005962,0.002166,0.00102,2e-06,4.8e-05,0.002869,5.9e-05,0.000433,0.00015,0.005766,3e-06,1e-06,2e-06,0.000127,2e-06,1e-06,0.00335,0.002122,2e-06,0.000551,0.022315,0.000495,0.002186,0.075966,0.083377,0.01796,0.054751,3e-06,0.017549,0.000155,0.007262,0.064718,0.257517,0.103703,0.075418,3.4e-05,0.001899,0.001486,0.012058,0.001003,0.000255,0.002124,0.001216,0.000117,0.000559,0.003997,0.002904,0.002647,0.000266,0.000748,0.00222,0.000439,1.6e-05,0.000187,0.002814,0.002171,0.000112,2.7e-05,0.009708,2e-06,2e-06,2e-06,0.08982,0.005841,0.002739,0.009177,0.002061,0.000201,3.3e-05,0.003125,0.001219,0.00014,0.000209,0.002352,3e-06,1e-06,2e-06,0.010842,0.001074,0.001055,0.000568,0.000202,0.00036
COSMIC Known Signature 7,0.0004,0.0005,0.0,0.0004,0.0012,0.0006,0.0,0.0013,0.0003,0.0001,0.0,0.0001,0.001,0.002,0.0002,0.0013,0.0,0.0,0.0,0.0001,0.0001,0.0004,0.0006,0.0003,0.0,0.0004,0.0,0.0,0.0002,0.001,0.0003,0.0007,0.0,0.0197,0.0001,0.0043,0.0754,0.1007,0.0208,0.0788,0.0,0.021,0.0002,0.0161,0.1202,0.2887,0.0992,0.0844,0.001,0.0008,0.0009,0.0035,0.0,0.0014,0.0007,0.0018,0.0,0.0,0.0006,0.001,0.001,0.0015,0.001,0.005,0.0005,0.0001,0.0007,0.0011,0.001,0.0008,0.001,0.0045,0.0002,0.0001,0.0003,0.0081,0.0023,0.0018,0.0019,0.0024,0.0,0.0,0.0009,0.0,0.0,0.0008,0.0009,0.0013,0.0,0.0,0.0017,0.0009,0.0,0.001,0.001,0.0014
